title;char;price
Смартфон Samsung Galaxy A0232GB, синий;Диагональ экрана: 6.5Оперативная память: 2 ГБРазрешение основной камеры: 2Процессор: MT6739 (4 ядра), 1.5 ГГцБеспроводные интерфейсы: Wi-Fi, Bluetooth, GPS;8590
Смартфон Samsung Galaxy A12 3/32GB, черный;Диагональ экрана: 6.5Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 48Процессор: Helio P35 (8 ядер), 2.3 ГГц;10999
Смартфон Samsung Galaxy A02s 3/32GB, черный;Диагональ экрана: 6.5Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 5Процессор: Snapdragon 450 (8 ядер), 1.8 ГГц;10090
Смартфон Samsung Galaxy A02s 3/32GB, белый;Диагональ экрана: 6.5Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: Snapdragon 450 (8 ядер), 1.8 ГГц;11599
Смартфон Xiaomi object Object,object Object  6/128GB, синий;Диагональ экрана: 6.67Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 870 (8 ядер), 3.2 ГГц;31327
Смартфон Samsung Galaxy A12 3/32GB, синий;Диагональ экрана: 6.5Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 8Процессор: Helio P35 (8 ядер), 2.3 ГГц;12365
Смартфон Samsung Galaxy Note 20256GB, бронза;Диагональ экрана: 6.7Оперативная память: 8 ГБРазрешение основной камеры: 64Беспроводные интерфейсы: Bluetooth, NFC, Wi-FiСтандарты связи: 3G, LTE;66990
Смартфон Samsung Galaxy A02s 3/32GB, черный;Диагональ экрана: 6.5Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: Snapdragon 450 (8 ядер), 1.8 ГГц;11680
Смартфон Xiaomi Redmi 9A 2/32GB, серый;Диагональ экрана: 6.53Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: Helio G25 (8 ядер), 2.0 ГГц;7999
Смартфон Xiaomi RedMi 9C 3/64GB, синий;Диагональ экрана: 6.53Оперативная память: 3 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G35 (8 ядер), 2.3 ГГц;10499
Смартфон ZTE Blade L210 1/32GB, черный;Диагональ экрана: 6Оперативная память: 1 ГБВстроенная память: 32 ГБРазрешение основной камеры: 5Процессор: SC7731E (4 ядра), 1.3 ГГц;5640
Смартфон Xiaomi Mi 11 Lite128GB, синий;Диагональ экрана: 6.55Оперативная память: 8 ГБРазрешение основной камеры: 64Беспроводные интерфейсы: Bluetooth, NFC, Wi-FiСтандарты связи: 3G, LTE;27980
Смартфон ZTE Blade A3 2020 1/32GB, серый;Диагональ экрана: 5.45Оперативная память: 1 ГБВстроенная память: 32 ГБРазрешение основной камеры: 8Процессор: SC9832E (4 ядра), 1.3 ГГц;5830
Смартфон Nokia X10 6/128GB, белый;Диагональ экрана: 6.67Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 480 (8 ядер), 2.0 ГГц;27990
Смартфон OnePlus 9 LE2110 12/256GB, фиолетовый;Диагональ экрана: 6.55Оперативная память: 12 ГБВстроенная память: 256 ГБРазрешение основной камеры: 48Процессор: Snapdragon 888 (8 ядер), 2.84 ГГц;59990
Смартфон BQ 5047L Like 1/8GB, черный;Диагональ экрана: 5Оперативная память: 1 ГБВстроенная память: 8 ГБРазрешение основной камеры: 5Процессор: MT6737M (4 ядра), 1.1 ГГц;4490
Смартфон Apple iPhone 12 Pro Max 256GB, Серебристый;Диагональ экрана: 6.7Оперативная память: 6 ГБВстроенная память: 256 ГБРазрешение основной камеры: 12Процессор: A14 Bionic (6 ядер), 2.66 ГГц;119990
Смартфон Samsung Galaxy A12 3/32GB, красный;Диагональ экрана: 6.5Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 48Процессор: Helio P35 (8 ядер), 2.3 ГГц;12949
Смартфон Samsung Galaxy A12 4/32GB, черный;Диагональ экрана: 6.5Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: Helio P35 (8 ядер), 2.3 ГГц;14490
Смартфон ZTE Blade L21032GB, черный;Диагональ экрана: 6Оперативная память: 1 ГБРазрешение основной камеры: 5Беспроводные интерфейсы: Wi-Fi, BluetoothСтандарты связи: 3G;4980
Смартфон Xiaomi Redmi Note 9 3/64GB, синий;Диагональ экрана: 6.53Оперативная память: 3 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Helio G85 (8 ядер), 2.0 ГГц;13999
Смартфон Blackview A100, синий;Гарантия: 1 годПартномер: 87605434275Цвет товара: синийБренд: BlackviewСтрана-изготовитель: Китай;15990
Смартфон realme C15 4/64GB, синий;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G35 (8 ядер), 2.3 ГГц;12990
Смартфон BQ 6030G Practic 1/32GB, зеленый;Диагональ экрана: 5.99Оперативная память: 1 ГБВстроенная память: 32 ГБРазрешение основной камеры: 8Процессор: MT6580M (4 ядра), 1.2 ГГц;5690
Смартфон Blackview BV9900 Pro 8/128GB, серебристый;Диагональ экрана: 5.84Оперативная память: 8 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Helio P90 (8 ядер), 2.2 ГГц;44990
Смартфон Samsung Galaxy A51 4/64GB, синий;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Exynos 9611 (8 ядер), 2.3 ГГц;20690
Смартфон Xiaomi Redmi 9 4/64GB, фиолетовый;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G80 (8 ядер), 2.0 ГГц;13390
Смартфон Xiaomi Redmi 9 3/32GB;Диагональ экрана: 6.53Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: Helio G80 (8 ядер), 2.0 ГГц;11900
